2000000.0,0.03533503679182674
3000000.0,0.05307249546800857
4000000.0,0.06757055071550161
5000000.0,0.08495307285099112
6000000.0,0.0936225246582364
7000000.0,0.10846539106713234
8000000.0,0.11462774741798844
9000000.0,0.1270331456763064
10000000.0,0.13118634716499422
11000000.0,0.14733186091572834
12000000.0,0.14577350695107202
13000000.0,0.1642935887872323
14000000.0,0.1684232214940726
15000000.0,0.17923024711231078
16000000.0,0.18754518977284942
17000000.0,0.19750385714054025
18000000.0,0.2060787728489501
19000000.0,0.2147370474797954
20000000.0,0.2299797801942047
21000000.0,0.25004887937917775
22000000.0,0.2567919318156339
23000000.0,0.27212110704544995
24000000.0,0.30384268990322344
25000000.0,0.30968635634400166
26000000.0,0.3310106836162492
27000000.0,0.3489721393212913
28000000.0,0.36689452803610745
29000000.0,0.3814861433685699
