2000000.0,0.03518008490822839
3000000.0,0.05332193104315309
4000000.0,0.07046871630300036
5000000.0,0.08465466194505623
6000000.0,0.10150784447727
7000000.0,0.10975345411160846
8000000.0,0.12237947066662008
9000000.0,0.13485222057311905
10000000.0,0.14253535617830812
11000000.0,0.15400155707803753
12000000.0,0.15737215654214418
13000000.0,0.17442365395366435
14000000.0,0.1754715745353709
15000000.0,0.1864056665159259
16000000.0,0.19154481181790198
17000000.0,0.20098846199311535
18000000.0,0.2071876310392683
19000000.0,0.2190914176188476
20000000.0,0.21827876720523515
21000000.0,0.23513637522349662
22000000.0,0.23257930669773916
23000000.0,0.260623968240546
24000000.0,0.2593135591088887
25000000.0,0.2840821351050759
26000000.0,0.2895551782065551
27000000.0,0.30943414427625693
28000000.0,0.31347911502886244
29000000.0,0.33476006988727497
